track_id,cluster,version
19790097,2,after
19790101,1,after
19790135,4,after
19790144,1,after
19790166,4,after
19790205,4,after
19790213,1,after
19790322,1,after
19790339,1,after
19790369,1,after
19790391,1,after
19790414,1,after
19790455,1,after
19790550,1,after
19790585,4,after
19790618,1,after
19790644,4,after
19790690,2,after
19790697,1,after
19790770,1,after
19790802,3,after
19790820,2,after
19790842,1,after
19790847,3,after
19790917,1,after
19790933,3,after
19790946,2,after
19790971,1,after
19791000,3,after
19791011,1,after
19791038,2,after
19791045,1,after
19791068,1,after
19791072,1,after
19791150,4,after
19800073,1,after
19800192,1,after
19800221,1,after
19800237,3,after
19800256,4,after
19800318,4,after
19800401,5,after
19800411,4,after
19800418,1,after
19800440,3,after
19800455,4,after
19800464,4,after
19800550,3,after
19800614,4,after
19800636,1,after
19800646,1,after
19800657,5,after
19800703,1,after
19800725,4,after
19800759,1,after
19800811,1,after
19800887,1,after
19800898,3,after
19800936,1,after
19800948,1,after
19800999,1,after
19801016,1,after
19801032,2,after
19801046,1,after
19801082,1,after
19810014,2,after
19810093,1,after
19810169,1,after
19810179,2,after
19810196,5,after
19810279,1,after
19810303,4,after
19810349,2,after
19810388,3,after
19810394,4,after
19810462,2,after
19810519,1,after
19810554,3,after
19810568,1,after
19810609,1,after
19810626,4,after
19810659,3,after
19810666,1,after
19810721,1,after
19810871,1,after
19810938,1,after
19810971,4,after
19810994,1,after
19811035,1,after
19811042,1,after
19811049,1,after
19811096,1,after
19811153,4,after
19820026,1,after
19820097,1,after
19820099,5,after
19820102,1,after
19820128,1,after
19820143,2,after
19820253,1,after
19820292,5,after
19820337,4,after
19820453,1,after
19820471,1,after
19820514,2,after
19820549,5,after
19820602,3,after
19820652,1,after
19820671,1,after
19820697,1,after
19820712,3,after
19820765,2,after
19820786,5,after
19820808,3,after
19820816,1,after
19820831,2,after
19820917,4,after
19820953,2,after
19820983,5,after
19821001,1,after
19821022,1,after
19821068,1,after
19821079,4,after
19821113,1,after
19821126,1,after
19830021,1,after
19830040,1,after
19830050,1,after
19830126,1,after
19830179,1,after
19830215,1,after
19830250,4,after
19830362,2,after
19830399,2,after
19830416,2,after
19830443,2,after
19830490,2,after
19830515,4,after
19830575,2,after
19830591,1,after
19830710,2,after
19830760,1,after
19830793,3,after
19830808,3,after
19830822,3,after
19830832,2,after
19830845,3,after
19830855,3,after
19830875,1,after
19830888,1,after
19830893,1,after
19830921,4,after
19831059,2,after
19831065,1,after
19831140,1,after
19831157,1,after
19831165,1,after
19840010,1,after
19840018,1,after
19840073,1,after
19840098,4,after
19840114,1,after
19840159,1,after
19840167,2,after
19840188,3,after
19840365,2,after
19840433,4,after
19840478,3,after
19840520,2,after
19840531,2,after
19840533,2,after
19840557,2,after
19840570,5,after
19840606,4,after
19840635,4,after
19840674,3,after
19840812,1,after
19840829,3,after
19840834,5,after
19840883,2,after
19840892,3,after
19840975,4,after
19840990,2,after
19841073,1,after
19841112,2,after
19841134,2,after
19850021,1,after
19850063,1,after
19850099,1,after
19850122,5,after
19850238,1,after
19850248,1,after
19850253,3,after
19850265,5,after
19850286,1,after
19850310,1,after
19850316,3,after
19850329,1,after
19850342,2,after
19850348,4,after
19850359,1,after
19850375,1,after
19850402,2,after
19850438,1,after
19850479,1,after
19850509,3,after
19850529,3,after
19850565,3,after
19850639,1,after
19850648,2,after
19850738,5,after
19850785,1,after
19850797,1,after
19850815,2,after
19850849,4,after
19850897,3,after
19850923,5,after
19851050,1,after
19860008,1,after
19860029,1,after
19860076,1,after
19860092,1,after
19860095,5,after
19860138,1,after
19860146,1,after
19860154,1,after
19860162,1,after
19860178,5,after
19860195,1,after
19860202,4,after
19860208,1,after
19860229,1,after
19860295,3,after
19860298,2,after
19860330,1,after
19860346,2,after
19860349,1,after
19860409,3,after
19860410,5,after
19860430,2,after
19860443,4,after
19860512,2,after
19860526,1,after
19860584,3,after
19860599,3,after
19860601,4,after
19860608,5,after
19860610,1,after
19860681,1,after
19860758,3,after
19860766,2,after
19860771,1,after
19860773,1,after
19860782,3,after
19860849,3,after
19860853,3,after
19860874,1,after
19860879,3,after
19860921,2,after
19860963,4,after
19860987,1,after
19861021,1,after
19861054,1,after
19861094,4,after
19861098,1,after
19870025,5,after
19870214,1,after
19870237,1,after
19870253,2,after
19870280,1,after
19870300,2,after
19870483,1,after
19870495,2,after
19870548,3,after
19870641,1,after
19870642,5,after
19870649,3,after
19870709,5,after
19870710,5,after
19870714,2,after
19870741,1,after
19870780,2,after
19870793,1,after
19870818,2,after
19870825,1,after
19870848,3,after
19870926,3,after
19871082,1,after
19871097,2,after
19871122,5,after
19880012,4,after
19880042,1,after
19880056,2,after
19880068,1,after
19880173,1,after
19880179,1,after
19880215,1,after
19880225,1,after
19880256,1,after
19880272,4,after
19880299,2,after
19880341,4,after
19880407,1,after
19880481,2,after
19880490,1,after
19880648,1,after
19880650,2,after
19880698,1,after
19880800,2,after
19880869,1,after
19880874,1,after
19880933,1,after
19880946,5,after
19880957,1,after
19880964,2,after
19880984,1,after
19881004,2,after
19881033,3,after
19881039,2,after
19881046,1,after
19881132,1,after
19881142,2,after
19890017,1,after
19890075,1,after
19890079,1,after
19890108,1,after
19890146,1,after
19890152,1,after
19890206,1,after
19890281,1,after
19890312,4,after
19890324,1,after
19890330,1,after
19890381,1,after
19890383,4,after
19890398,3,after
19890430,2,after
19890504,3,after
19890577,1,after
19890594,3,after
19890611,4,after
19890683,2,after
19890691,1,after
19890706,2,after
19890770,2,after
19890781,3,after
19890797,1,after
19890827,2,after
19890832,1,after
19890844,4,after
19890872,2,after
19890925,3,after
19890971,3,after
19890988,5,after
19891045,1,after
19891057,1,after
19891066,1,after
19891122,1,after
19891150,1,after
19900066,1,after
19900070,1,after
19900146,1,after
19900228,1,after
19900231,2,after
19900247,1,after
19900253,1,after
19900345,1,after
19900356,4,after
19900390,1,after
19900400,4,after
19900409,4,after
19900423,4,after
19900502,3,after
19900520,1,after
19900661,1,after
19900697,3,after
19900709,2,after
19900720,1,after
19900742,4,after
19900755,3,after
19900818,4,after
19900839,4,after
19900940,1,after
19901007,1,after
19901017,4,after
19901076,4,after
19901100,3,after
19901102,2,after
19901116,2,after
19901130,5,after
19910057,2,after
19910081,5,after
19910222,2,after
19910260,4,after
19910293,1,after
19910317,4,after
19910374,1,after
19910380,2,after
19910421,5,after
19910446,3,after
19910454,1,after
19910603,4,after
19910662,5,after
19910683,2,after
19910691,1,after
19910710,2,after
19910747,1,after
19910886,2,after
19910919,2,after
19911037,3,after
19911042,2,after
19911055,1,after
19911070,1,after
19911126,2,after
19911132,2,after
19911148,1,after
19920133,1,after
19920145,1,after
19920157,1,after
19920170,2,after
19920295,1,after
19920404,2,after
19920411,1,after
19920418,4,after
19920424,2,after
19920442,2,after
19920451,1,after
19920456,1,after
19920460,3,after
19920472,2,after
19920501,4,after
19920507,5,after
19920543,5,after
19920614,3,after
19920679,5,after
19920685,3,after
19920697,1,after
19920719,3,after
19920727,1,after
19920879,1,after
19920898,2,after
19920919,5,after
19920925,5,after
19920971,1,after
19920976,1,after
19920980,2,after
19921005,2,after
19921039,5,after
19921093,1,after
19930022,2,after
19930027,1,after
19930045,3,after
19930079,4,after
19930273,1,after
19930275,1,after
19930289,5,after
19930349,1,after
19930356,2,after
19930382,1,after
19930396,1,after
19930505,2,after
19930515,1,after
19930531,2,after
19930571,2,after
19930584,1,after
19930654,4,after
19930680,4,after
19930687,4,after
19930700,3,after
19930735,3,after
19930762,2,after
19930886,1,after
19930911,1,after
19930970,3,after
19930975,1,after
19930998,1,after
19931022,3,after
19931042,2,after
19931078,1,after
19931081,1,after
19931096,5,after
19931108,2,after
19931147,1,after
19931162,4,after
19931174,3,after
19940020,4,after
19940048,1,after
19940051,5,after
19940067,2,after
19940081,3,after
19940106,1,after
19940115,4,after
19940122,1,after
19940134,1,after
19940163,2,after
19940195,3,after
19940246,4,after
19940276,2,after
19940325,3,after
19940373,2,after
19940374,1,after
19940383,2,after
19940392,4,after
19940431,1,after
19940463,1,after
19940479,3,after
19940517,1,after
19940617,3,after
19940621,1,after
19940640,1,after
19940674,4,after
19940726,1,after
19940739,5,after
19940769,3,after
19940776,1,after
19940801,1,after
19940862,4,after
19940877,1,after
19940894,3,after
19940925,1,after
19940933,5,after
19940990,3,after
19941031,1,after
19941069,3,after
19941137,3,after
19941148,1,after
19950017,4,after
19950040,1,after
19950131,1,after
19950165,1,after
19950191,5,after
19950248,1,after
19950255,1,after
19950265,2,after
19950291,3,after
19950299,4,after
19950512,3,after
19950547,1,after
19950549,3,after
19950558,3,after
19950580,1,after
19950584,3,after
19950592,1,after
19950629,2,after
19950699,3,after
19950728,3,after
19950770,3,after
19950812,1,after
19950852,4,after
19950910,2,after
19950970,5,after
19951016,1,after
19951044,1,after
19951082,5,after
19951096,5,after
19951098,1,after
19951115,1,after
19951122,4,after
19951174,1,after
19960027,4,after
19960038,1,after
19960111,4,after
19960141,1,after
19960165,4,after
19960209,3,after
19960242,1,after
19960258,1,after
19960269,3,after
19960286,3,after
19960308,3,after
19960347,4,after
19960356,1,after
19960379,5,after
19960414,4,after
19960496,1,after
19960501,2,after
19960557,2,after
19960577,1,after
19960625,3,after
19960631,1,after
19960652,1,after
19960665,3,after
19960679,3,after
19960734,5,after
19960752,2,after
19960774,1,after
19960782,4,after
19960814,3,after
19960915,4,after
19960993,2,after
19960998,5,after
19961013,5,after
19961015,1,after
19961045,1,after
19961064,1,after
19961070,4,after
19961099,1,after
19961104,1,after
19970010,1,after
19970027,2,after
19970029,1,after
19970064,1,after
19970078,4,after
19970081,1,after
19970095,1,after
19970120,1,after
19970126,1,after
19970127,4,after
19970130,4,after
19970140,5,after
19970186,1,after
19970233,5,after
19970364,1,after
19970408,1,after
19970421,4,after
19970429,3,after
19970518,2,after
19970536,2,after
19970544,4,after
19970555,3,after
19970579,4,after
19970638,3,after
19970661,1,after
19970724,4,after
19970735,3,after
19970755,2,after
19970797,3,after
19970836,1,after
19970846,1,after
19970867,2,after
19970875,3,after
19970901,3,after
19970942,1,after
19970960,3,after
19971055,1,after
19971059,1,after
19971067,4,after
19971088,1,after
19971098,5,after
19971108,3,after
19971118,4,after
19980017,4,after
19980067,4,after
19980158,4,after
19980199,3,after
19980204,1,after
19980224,2,after
19980259,4,after
19980304,2,after
19980415,1,after
19980424,2,after
19980520,2,after
19980652,1,after
19980679,5,after
19980693,2,after
19980702,1,after
19980754,3,after
19980760,1,after
19980790,2,after
19980803,3,after
19980819,2,after
19980850,2,after
19980894,1,after
19980895,1,after
19980900,1,after
19980901,1,after
19980922,1,after
19980966,4,after
19980982,1,after
19981054,1,after
19981089,3,after
19981098,1,after
19981110,1,after
19990020,3,after
19990098,2,after
19990164,1,after
19990230,1,after
19990244,1,after
19990271,1,after
19990275,4,after
19990320,1,after
19990329,4,after
19990355,1,after
19990385,4,after
19990398,2,after
19990409,1,after
19990464,5,after
19990483,5,after
19990525,5,after
19990563,1,after
19990668,2,after
19990712,5,after
19990731,3,after
19990740,3,after
19990823,2,after
19990856,2,after
19990879,2,after
19990893,1,after
19990928,1,after
19990947,2,after
19990958,2,after
19990983,1,after
19990992,3,after
19991025,3,after
19991045,2,after
19991072,3,after
19991088,4,after
19991148,4,after
20000104,3,after
20000157,1,after
20000160,4,after
20000193,1,after
20000245,5,after
20000351,5,after
20000362,5,after
20000429,1,after
20000465,3,after
20000595,3,after
20000699,1,after
20000705,5,after
20000706,1,after
20000716,1,after
20000720,3,after
20000745,2,after
20000787,1,after
20000849,2,after
20000863,2,after
20000888,1,after
20000897,1,after
20000939,3,after
20000967,1,after
20000975,1,after
20001018,1,after
20001030,4,after
20001064,1,after
20001104,1,after
20001113,1,after
20001131,1,after
20001160,2,after
20010040,5,after
20010049,1,after
20010078,1,after
20010096,5,after
20010126,2,after
20010146,1,after
20010161,1,after
20010202,5,after
20010204,2,after
20010254,1,after
20010300,5,after
20010337,1,after
20010357,4,after
20010391,1,after
20010400,2,after
20010428,4,after
20010483,5,after
20010500,3,after
20010503,1,after
20010518,3,after
20010527,1,after
20010535,2,after
20010567,5,after
20010570,3,after
20010588,3,after
20010603,1,after
20010608,2,after
20010618,4,after
20010633,1,after
20010634,2,after
20010669,1,after
20010700,3,after
20010731,2,after
20010759,2,after
20010798,1,after
20010986,3,after
20010995,3,after
20011010,2,after
20011093,2,after
20011154,1,after
20020011,1,after
20020087,4,after
20020125,1,after
20020135,1,after
20020159,3,after
20020230,4,after
20020321,5,after
20020328,4,after
20020335,4,after
20020352,5,after
20020363,2,after
20020368,1,after
20020381,1,after
20020394,4,after
20020423,5,after
20020429,2,after
20020483,4,after
20020495,4,after
20020503,1,after
20020508,5,after
20020521,3,after
20020585,1,after
20020611,1,after
20020624,1,after
20020650,1,after
20020659,2,after
20020716,1,after
20020803,3,after
20020816,1,after
20020877,5,after
20020883,3,after
20020896,3,after
20020916,1,after
20020930,2,after
20020940,2,after
20020996,5,after
20021005,1,after
20021019,1,after
20021039,1,after
20021049,2,after
20021087,4,after
20021129,1,after
20030016,5,after
20030063,4,after
20030090,1,after
20030099,4,after
20030110,2,after
20030170,1,after
20030219,1,after
20030246,1,after
20030319,2,after
20030338,1,after
20030355,1,after
20030427,3,after
20030464,1,after
20030472,1,after
20030509,4,after
20030521,3,after
20030573,4,after
20030577,1,after
20030629,3,after
20030653,5,after
20030685,3,after
20030707,4,after
20030762,2,after
20030838,2,after
20030870,5,after
20030910,1,after
20030923,1,after
20030936,3,after
20031023,2,after
20031082,1,after
20031096,2,after
20031107,1,after
20031115,1,after
20031122,2,after
20031157,3,after
20031170,1,after
20031173,5,after
20040020,3,after
20040067,1,after
20040075,1,after
20040105,1,after
20040199,1,after
20040248,1,after
20040307,2,after
20040347,4,after
20040366,1,after
20040458,1,after
20040499,1,after
20040516,3,after
20040557,1,after
20040565,4,after
20040615,2,after
20040767,1,after
20040786,1,after
20040792,1,after
20040800,5,after
20040846,1,after
20040888,5,after
20040932,4,after
20040937,2,after
20040950,2,after
20040957,1,after
20040980,1,after
20041006,2,after
20041017,1,after
20041036,1,after
20041087,2,after
20041117,1,after
20050095,2,after
20050222,1,after
20050230,4,after
20050246,1,after
20050256,4,after
20050282,5,after
20050312,1,after
20050336,4,after
20050361,1,after
20050400,1,after
20050427,1,after
20050471,3,after
20050489,4,after
20050497,3,after
20050523,3,after
20050533,1,after
20050558,5,after
20050562,3,after
20050564,2,after
20050636,1,after
20050665,2,after
20050694,2,after
20050708,3,after
20050721,5,after
20050729,2,after
20050752,1,after
20050760,4,after
20050833,2,after
20050897,4,after
20050942,2,after
20050973,1,after
20050977,4,after
20051008,1,after
20051025,2,after
20051036,3,after
20051041,4,after
20051053,2,after
20051087,1,after
20051106,1,after
20051116,5,after
20051130,1,after
20060028,1,after
20060035,3,after
20060040,4,after
20060057,3,after
20060099,1,after
20060104,1,after
20060146,1,after
20060153,2,after
20060242,5,after
20060249,1,after
20060280,5,after
20060360,5,after
20060378,5,after
20060438,3,after
20060482,4,after
20060499,1,after
20060564,3,after
20060582,4,after
20060587,1,after
20060620,5,after
20060654,1,after
20060661,1,after
20060668,2,after
20060680,4,after
20060715,1,after
20060749,2,after
20060769,3,after
20060783,1,after
20060787,2,after
20060799,5,after
20060829,1,after
20060913,2,after
20060927,3,after
20060991,1,after
20061022,2,after
20061034,2,after
20061096,1,after
20061156,3,after
20061185,1,after
20061195,1,after
20070061,1,after
20070106,1,after
20070197,1,after
20070202,1,after
20070219,4,after
20070250,1,after
20070262,1,after
20070265,2,after
20070308,3,after
20070322,1,after
20070346,5,after
20070399,1,after
20070416,2,after
20070434,2,after
20070474,1,after
20070498,1,after
20070518,5,after
20070519,2,after
20070608,3,after
20070633,4,after
20070643,3,after
20070648,1,after
20070695,2,after
20070715,3,after
20070732,5,after
20070781,3,after
20070798,3,after
20070810,2,after
20070855,4,after
20070889,1,after
20070922,2,after
20070974,1,after
20070989,4,after
20071026,3,after
20071055,4,after
20071068,1,after
20071139,1,after
20071156,1,after
20080015,1,after
20080093,2,after
20080105,4,after
20080109,1,after
20080126,1,after
20080139,1,after
20080192,3,after
20080347,4,after
20080393,5,after
20080396,3,after
20080425,1,after
20080434,4,after
20080468,4,after
20080480,4,after
20080491,4,after
20080542,1,after
20080573,3,after
20080590,3,after
20080649,3,after
20080651,3,after
20080660,2,after
20080677,3,after
20080717,3,after
20080726,5,after
20080774,1,after
20080807,1,after
20080829,4,after
20080882,4,after
20080924,1,after
20080945,1,after
20080964,3,after
20080986,3,after
20081010,4,after
20081095,1,after
20081122,5,after
20090033,1,after
20090049,3,after
20090078,3,after
20090133,2,after
20090164,3,after
20090175,2,after
20090187,1,after
20090193,1,after
20090198,3,after
20090205,1,after
20090237,1,after
20090278,1,after
20090307,5,after
20090343,1,after
20090379,1,after
20090385,5,after
20090427,4,after
20090460,1,after
20090537,1,after
20090553,5,after
20090588,2,after
20090622,1,after
20090636,4,after
20090679,4,after
20090774,3,after
20090794,1,after
20090910,4,after
20091007,1,after
20091018,1,after
20091022,1,after
20091031,2,after
20091053,1,after
20091071,1,after
20091073,1,after
20091085,4,after
20091111,3,after
20091124,1,after
20091145,4,after
20091169,1,after
20091196,5,after
20100011,3,after
20100026,4,after
20100050,2,after
20100079,4,after
20100087,1,after
20100102,1,after
20100133,2,after
20100144,2,after
20100149,4,after
20100196,2,after
20100234,1,after
20100269,3,after
20100322,1,after
20100437,3,after
20100459,4,after
20100502,2,after
20100560,5,after
20100609,4,after
20100675,1,after
20100682,3,after
20100705,5,after
20100715,1,after
20100730,4,after
20100872,3,after
20100896,1,after
20100924,1,after
20100953,1,after
20101141,1,after
20101161,1,after
20101166,1,after
20101185,1,after
20110013,1,after
20110037,1,after
20110047,1,after
20110072,1,after
20110082,1,after
20110104,1,after
20110128,1,after
20110165,3,after
20110236,3,after
20110244,4,after
20110248,3,after
20110277,1,after
20110323,1,after
20110332,2,after
20110335,3,after
20110374,1,after
20110398,4,after
20110445,4,after
20110494,5,after
20110538,3,after
20110573,4,after
20110583,2,after
20110649,2,after
20110655,5,after
20110666,4,after
20110679,4,after
20110713,1,after
20110715,1,after
20110725,3,after
20110774,4,after
20110787,4,after
20110888,1,after
20110899,2,after
20110977,1,after
20111034,1,after
20111053,1,after
20111066,4,after
20111083,1,after
20111098,1,after
20111128,4,after
20111133,1,after
20120088,1,after
20120120,3,after
20120157,1,after
20120172,2,after
20120185,2,after
20120206,1,after
20120239,5,after
20120244,1,after
20120283,5,after
20120341,4,after
20120402,3,after
20120465,1,after
20120478,4,after
20120582,2,after
20120596,1,after
20120613,1,after
20120628,1,after
20120723,3,after
20120745,2,after
20120777,1,after
20120789,4,after
20120847,1,after
20120911,2,after
20120955,2,after
20121002,5,after
20121005,1,after
20121020,1,after
20121041,1,after
20121042,1,after
20121099,2,after
20121109,1,after
20121150,2,after
20121159,4,after
20130016,1,after
20130061,1,after
20130096,1,after
20130123,1,after
20130162,4,after
20130181,3,after
20130191,5,after
20130209,2,after
20130253,2,after
20130277,3,after
20130301,5,after
20130332,1,after
20130385,1,after
20130434,1,after
20130470,5,after
20130501,5,after
20130534,1,after
20130540,5,after
20130613,1,after
20130629,5,after
20130656,1,after
20130777,1,after
20130786,1,after
20130813,5,after
20130825,3,after
20130909,1,after
20130952,2,after
20130953,1,after
20130957,5,after
20130968,1,after
20130977,1,after
20130991,2,after
20131001,5,after
20131018,1,after
20131038,1,after
20131083,5,after
20131086,5,after
20131096,5,after
20131099,1,after
20131147,1,after
20131161,3,after
20140045,1,after
20140066,3,after
20140086,1,after
20140089,1,after
20140098,5,after
20140118,3,after
20140156,1,after
20140194,1,after
20140201,2,after
20140207,4,after
20140319,1,after
20140379,3,after
20140418,5,after
20140438,5,after
20140468,1,after
20140500,2,after
20140516,1,after
20140549,1,after
20140615,2,after
20140623,4,after
20140651,3,after
20140692,4,after
20140712,1,after
20140736,3,after
20140759,1,after
20140766,2,after
20140807,1,after
20140822,1,after
20140830,4,after
20140950,1,after
20140951,1,after
20140979,3,after
20140997,3,after
20141014,1,after
20141039,1,after
20141063,2,after
20141068,1,after
20141165,1,after
20141169,1,after
20150005,1,after
20150039,2,after
20150049,2,after
20150069,4,after
20150097,1,after
20150100,1,after
20150123,1,after
20150135,1,after
20150260,1,after
20150266,4,after
20150306,1,after
20150359,5,after
20150377,1,after
20150436,3,after
20150458,3,after
20150468,1,after
20150499,2,after
20150532,4,after
20150561,4,after
20150628,2,after
20150637,3,after
20150646,5,after
20150656,4,after
20150682,2,after
20150699,3,after
20150746,4,after
20150761,2,after
20150805,3,after
20150827,2,after
20150836,3,after
20150871,5,after
20150880,3,after
20150890,1,after
20150953,2,after
20151030,1,after
20151050,3,after
20151116,1,after
20151130,1,after
20151148,5,after
20151178,2,after
20160030,4,after
20160051,1,after
20160104,5,after
20160127,1,after
20160139,1,after
20160176,1,after
20160253,1,after
20160317,3,after
20160336,3,after
20160337,1,after
20160404,2,after
20160414,2,after
20160453,1,after
20160486,1,after
20160587,2,after
20160692,1,after
20160721,1,after
20160735,3,after
20160742,1,after
20160754,2,after
20160800,5,after
20160815,1,after
20160994,2,after
20161008,2,after
20161043,3,after
20161051,1,after
20161052,1,after
20161085,1,after
20161098,1,after
20161120,1,after
20170008,1,after
20170020,4,after
20170023,1,after
20170033,1,after
20170049,4,after
20170056,1,after
20170082,1,after
20170098,2,after
20170154,1,after
20170242,1,after
20170296,5,after
20170299,3,after
20170348,5,after
20170375,3,after
20170409,4,after
20170410,1,after
20170485,2,after
20170504,5,after
20170520,2,after
20170534,1,after
20170556,2,after
20170673,3,after
20170684,2,after
20170696,1,after
20170707,3,after
20170794,4,after
20170832,3,after
20170858,1,after
20170866,1,after
20170922,1,after
20170957,2,after
20170998,1,after
20171007,1,after
20171054,1,after
20171078,2,after
20171085,2,after
20180010,2,after
20180016,4,after
20180082,1,after
20180099,3,after
20180138,2,after
20180154,1,after
20180159,2,after
20180182,1,after
20180244,5,after
20180278,1,after
20180300,4,after
20180309,2,after
20180333,3,after
20180415,2,after
20180438,2,after
20180468,3,after
20180516,1,after
20180545,5,after
20180548,1,after
20180576,1,after
20180608,4,after
20180610,1,after
20180628,4,after
20180654,4,after
20180707,3,after
20180733,3,after
20180803,3,after
20180897,2,after
20180898,1,after
20180910,3,after
20180941,2,after
20180970,1,after
20181005,1,after
20181039,2,after
20181052,4,after
20181118,1,after
20181135,1,after
20181141,2,after
20181155,1,after
20181188,1,after
20190008,2,after
20190028,1,after
20190036,2,after
20190077,1,after
20190087,1,after
20190156,3,after
20190172,1,after
20190190,1,after
20190239,1,after
20190337,1,after
20190464,1,after
20190503,1,after
20190517,1,after
20190532,2,after
20190536,2,after
20190580,2,after
20190620,1,after
20190639,4,after
20190661,3,after
20190674,2,after
20190687,1,after
20190716,3,after
20190742,2,after
20190844,2,after
20190870,4,after
20190879,4,after
20190970,5,after
20191010,2,after
20191014,4,after
20191057,1,after
20191087,3,after
20191103,5,after
20191104,1,after
20191155,4,after
20200367,1,after
20200632,5,after
20200994,2,after
20201192,3,after
20201416,2,after
20201535,1,after
20201732,1,after
20202023,4,after
20202267,1,after
20202365,4,after
20202523,1,after
20203389,1,after
20203778,1,after
20203947,4,after
20204121,5,after
20204474,5,after
20204655,4,after
20204795,5,after
20205692,1,after
20206010,1,after
20206145,2,after
20206498,3,after
20206591,2,after
20207167,1,after
20207440,5,after
20207514,2,after
20207711,3,after
20207822,4,after
20208066,3,after
20209135,2,after
20209245,1,after
20209569,1,after
20209676,1,after
20209703,4,after
20210007,1,after
