track_id,version,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8
19820471,before,1.1557766,-0.048475955,0.46302146,-0.39442289,-1.2217498,-1.0662047,-1.0549769,2.0402176
19820475,before,0.85807604,0.30050616,1.0656776,-0.41371693,1.7470167,-1.476154,1.157552,-1.5822498
19820476,before,-0.0501939,0.27831581,-0.28861471,-0.48996386,-0.60613761,-0.53917732,-2.1350145,-1.1637401
19820478,before,-0.53092455,1.8424468,-0.38913165,0.51635166,-0.06275799,0.25652115,-0.13254436,0.99920431
19820482,before,-0.013123037,0.58562534,0.81359256,-0.62778438,0.77180984,-0.17158458,0.25551994,-0.606498
19820487,before,1.9502461,0.42774285,-0.97493324,-1.9928344,-0.83627861,-0.29752594,-2.703483,-1.9373452
19820492,before,0.5172849,-0.79970967,0.17785911,-0.3653674,0.60199194,1.1800587,-1.9794175,-0.054511163
19820514,before,0.11655089,0.74126936,0.047036957,0.57181496,0.035000864,-0.35683296,1.2720055,0.29942296
19820516,before,0.13326935,0.41941559,-1.0237173,0.77894592,-0.55689149,0.30728321,-0.98690287,-1.0928408
19820519,before,-0.65539605,-0.59255214,-1.1206911,-0.5233952,-0.27399973,-0.49196054,0.17473725,0.54148485
19820527,before,0.035225411,0.62366603,-0.19399657,0.045754097,-1.4321417,-0.81839612,-0.61879598,-0.47577526
19820538,before,-0.59450364,-0.70544172,-0.034918736,-0.90091689,0.25058442,-0.27566112,-0.67112104,-0.026926208
19820541,before,-0.95159906,0.33412181,0.63097193,0.050400318,0.10792951,-0.63743582,-1.4192278,-0.041440512
19820543,before,0.52626613,2.0670392,-1.1678514,-0.51373157,1.7622474,1.2598638,-0.8187027,0.5566263
19820549,before,-0.028407918,-0.58819688,0.65947343,-0.75188103,-0.15047092,0.44138422,2.1036765,0.11839126
19820563,before,-0.78305749,0.30044335,-1.1705632,2.3883069,0.5140786,0.38660424,0.34735366,-0.10532062
19820578,before,0.042866998,0.79823519,-0.12724479,1.2121452,0.1018509,-1.478103,-0.62763055,-0.85416823
19820586,before,-0.39391654,0.16274896,0.64130116,0.033543608,-0.17740536,0.18943542,-0.15406279,-0.11353465
19820602,before,3.8518915,0.052441118,0.42510781,0.16916555,-1.705427,-0.7465009,-0.51984662,1.1023435
19820625,before,0.28300995,-0.44277149,0.51150878,0.74207315,0.82353325,-1.1936413,-0.42990332,-1.5904143
19820629,before,0.22624413,-0.50607883,0.084457216,-1.1040278,0.68944049,-0.53424581,-0.17038637,0.094371102
19820633,before,1.2750011,1.0291735,-0.79484269,1.4138105,2.1517837,1.6743841,-0.43982529,-0.55372165
19820645,before,-1.163966,1.6484033,-0.50958207,0.84447196,-0.45674282,-0.10786507,2.2667075,1.6291767
19820652,before,-0.3041177,-0.12458878,1.1863925,0.025009844,-1.0071557,-0.43807363,-0.33319851,0.4964653
19820660,before,1.1977964,-0.347136,-0.30022497,-0.2855194,0.30265623,0.22163842,-0.88845611,0.85318492
19820667,before,-0.39625373,-0.27278453,0.0272904,-0.44294092,-0.734705,-0.14525724,-1.1321476,-0.46781708
19820671,before,0.22469721,-0.57360366,-0.56456059,-0.61835116,-0.19652485,0.50794265,0.24945097,1.5775006
19820674,before,-0.47010916,-0.15656263,-1.373785,-0.39829405,-0.39158026,1.4723876,-0.34336488,-0.002600261
19820676,before,-0.6041632,0.19572113,1.8444368,0.14297734,-0.51532582,1.2502786,-0.4414276,-1.4386044
19820677,before,0.78426568,-0.88240308,-1.3263411,-0.78956959,0.044051094,0.016278993,0.31568071,-0.39226012
19820684,before,-0.54229414,-0.6903791,1.805918,-0.011910862,-0.21309486,0.026750626,0.22128594,-1.2063578
19820697,before,0.14975237,-0.27960099,0.41437657,1.1826958,-0.69472021,0.18883572,0.39188945,-0.15320187
19820699,before,-0.68381828,1.5120512,1.5645862,1.6146157,0.25474032,-1.2044032,1.5570854,-1.7881799
19820712,before,1.2358174,1.5329023,1.1068516,-0.2125015,-1.9250938,2.9765186,0.5734737,1.605157
19820740,before,2.9318554,-2.5115885,-2.4101627,4.0737534,1.948038,-1.502699,2.0568549,-0.48384825
19820754,before,-0.49581208,1.8328801,-2.3340389,1.9524457,0.91322536,-1.273827,-0.21763592,1.6589611
19820758,before,0.11869531,2.1955549,0.29890504,-0.59548297,-0.82106337,0.29210846,-0.23121471,0.17869468
19820762,before,-0.35411825,1.6898303,0.45422461,-0.2190652,-0.52773463,-1.7464483,-0.27342519,-0.71237095
19820765,before,-0.098572342,1.4014312,1.4618337,0.93138347,-0.6128952,-0.99941484,1.5261626,0.012594986
19820770,before,-0.01413946,0.69442935,0.46026258,-0.090191054,-0.50620497,1.0716036,-0.65976167,-0.56085282
19820776,before,0.10136747,0.55203332,0.76798628,-0.18183408,-0.60493087,-0.37255288,-0.097275748,-0.092136726
19820786,before,0.93704737,-1.2529452,1.0514845,0.61445475,0.60618582,-0.99712518,2.0356262,0.57459342
19820805,before,0.055218499,-0.77705583,-1.5216757,-0.27452207,-1.1955997,0.28385798,0.068068984,0.59883213
19820808,before,1.4225902,0.73887212,0.74123109,1.1396178,-1.8047395,1.1408778,0.020273476,-1.0093014
19820816,before,-0.59132957,-0.5918732,0.72189109,0.41164774,-0.09813521,0.09808369,-0.52515631,0.097221054
19820817,before,-0.063699937,-0.12803902,0.53715302,-0.85144583,-0.53784269,-1.0434172,-0.67724278,-0.57686236
19820822,before,0.16745582,-1.1913433,0.30700037,-0.9810888,0.68862764,-0.46684902,-0.77609706,1.6416634
19820831,before,1.7168692,-1.2105082,0.033307573,0.42946809,-0.49130085,-1.955403,-0.1095504,-1.1114542
19820833,before,-0.28297425,-0.010659354,1.2060865,0.41322503,0.056208673,0.13439622,0.036040002,-1.4069595
19820835,before,-0.45216103,-1.0129926,-0.55345156,1.8722127,0.46826627,0.79586721,0.41117551,-0.52659227
19820839,before,-0.035299841,0.92303552,-0.88141239,0.70280522,1.1894473,1.8261659,-1.7266612,1.7795269
19820851,before,-1.4407097,-0.5512855,-0.86946294,0.20571757,-0.2781565,-0.0043426423,0.66315297,1.4306422
19820855,before,-1.7018177,-1.19738,-1.5739948,0.88652496,-0.3371711,-1.1148596,0.82919197,0.73089439
19820861,before,-0.87048861,0.28780811,0.016580372,-0.57724355,-0.92860875,-0.12640259,-1.0373373,-0.23545686
19820863,before,-0.067336509,0.89133381,0.28064581,0.99112839,0.67481633,0.38399274,0.86457299,0.80298726
19820868,before,1.1071072,0.87664927,0.71965426,0.31762039,-0.010223796,-0.79253553,0.55596661,-0.66273663
19820881,before,-0.98001984,-0.080961373,0.24372971,-0.45830709,-0.21752466,-0.59618127,-0.28135097,-0.31014781
19820888,before,-0.77528269,-0.76345175,-0.022376557,-0.90303529,0.46916513,-0.54708975,-0.23163721,0.62323051
19820890,before,-0.91690575,0.34830631,-1.0232733,0.1420525,0.41121535,0.79768677,-0.6390544,0.61559056
19820891,before,-0.17071238,-1.4701073,0.52353094,-0.35685487,-0.026301242,0.54830334,0.36272009,1.5111186
19820898,before,0.3551715,0.45926873,1.4161413,-0.024393414,0.24559547,-0.29134051,0.1099143,-0.85685629
19820911,before,0.34430866,1.4182182,-0.7020094,-0.1238974,1.4707317,-0.43130267,0.22510147,1.7696445
19820917,before,1.1872012,0.06601944,-0.76264984,-1.0240999,-0.82081108,0.70266212,0.15144835,1.3722045
19820928,before,-1.8859599,-0.54894979,-0.0063612686,0.91387086,0.28878386,-0.51637776,2.941804,1.1675106
19820932,before,1.0405972,-0.89056475,0.67640321,-0.74038456,-0.53087956,0.18799233,-0.024621965,0.78392999
19820953,before,-0.15873148,-0.16763125,1.2994822,0.40889171,-1.3873856,-0.57755987,0.13232037,-1.2471501
19820954,before,-0.85682467,1.474685,0.41622191,-0.48889666,0.39074387,-0.95380594,1.1118435,0.36475297
19820962,before,-1.6441568,0.88803345,-0.4837781,1.7956693,-1.3053976,-2.089408,1.7897519,0.68716972
19820972,before,-0.017564505,0.3122717,0.53004793,1.4499057,0.30178411,-0.25749251,0.020756407,-1.529765
19820976,before,0.13364514,1.3476491,0.23251097,-1.0594479,1.5752563,-0.3402026,-0.39434485,-0.83345669
19820983,before,1.8140631,-0.28997297,1.8375175,-0.13719767,-0.10380573,-0.34106241,-0.21165311,0.3592549
19820985,before,-0.493723,0.92754274,-1.4308457,-0.12368156,1.7139092,0.79040004,1.0001209,-0.01699157
19820993,before,0.78583575,0.44321959,-0.59212652,-0.067852285,0.77129284,-0.49617928,-0.38404251,-0.40609731
19821001,before,-0.5538087,-0.26390271,-0.57706549,-0.37969543,-0.370285,0.075551586,0.54145772,0.62120491
19821009,before,-0.13431885,-0.089302489,-0.39862086,-0.10466673,0.084248469,0.90387873,-0.15330626,-0.29285834
19821016,before,2.5740729,-0.76558575,0.010469072,0.16551659,3.6711315,2.7209212,1.6760443,-2.0258432
19821018,before,2.4627844,-0.2761759,-0.38160451,0.94520956,2.6382149,-0.48271874,-0.61643184,-2.0676255
19821022,before,-0.045450433,-0.57031279,-0.57134485,-0.9537641,-0.10277713,0.33871144,0.15001501,0.19341638
19821027,before,-0.44800049,-0.19835152,2.0997599,-0.22335861,0.30929918,0.58207832,0.89795153,-1.9476966
19821030,before,0.86383341,-0.22312017,1.3233123,-0.98670263,1.1139176,0.77024912,0.02002794,-0.091666566
19821031,before,-0.30149184,0.057546561,-0.2923733,0.560278,1.2607725,1.0662933,0.11486668,-1.3409116
19821044,before,-0.51796106,-0.94698004,-0.07221655,-0.040848232,-0.013858779,0.23423781,-1.4172753,0.019529236
19821048,before,-0.9114619,0.097792639,0.16251276,-0.086437115,-0.033912593,0.13803752,-0.64598956,-0.39991166
19821050,before,-0.49375211,0.56800648,0.36903122,-0.78198501,0.92184717,-0.57429046,0.38831434,-0.72358454
19821052,before,-0.22884767,1.0450626,0.36506503,-0.78340366,-0.32166687,-0.64353638,-0.64246335,-0.71576498
19821058,before,-0.59224171,2.6251557,-0.97620908,0.060578735,1.0169041,-1.5946763,0.54249605,0.91309501
19821060,before,-0.8947373,0.4048856,-0.97012089,0.21510256,1.3538602,1.6933803,-0.86065904,0.15514817
19821065,before,1.880759,0.29651754,-1.2644903,1.7034731,1.6097045,-1.0779258,1.2814196,-0.42513795
19821068,before,0.039517326,-0.8426488,-0.38385602,-0.9614245,0.52731015,-0.44412805,0.26865545,0.37911039
19821076,before,1.3310157,-1.589357,-0.077701526,-0.02802377,1.1337087,-0.064732729,1.3163907,-0.50731976
19821079,before,0.65343972,-0.63972158,-0.24287531,-1.1883421,-1.1090667,-0.15475507,-0.56759918,0.87568258
19821085,before,-1.4433722,-1.2954044,-1.341146,1.8335527,0.2296045,-0.44826427,0.46787972,-0.77211112
19821086,before,-0.88197635,-0.9736928,-0.87949252,1.9166031,-0.1895897,0.29656264,0.58819748,-0.77172539
19821089,before,-1.0553144,-0.015036149,-0.16430648,-1.1752359,0.64376314,-0.40342038,-0.52732902,-0.99056188
19821101,before,-0.56024807,0.52403916,0.16489321,0.17989408,0.74128904,-0.31443068,-0.2665509,-0.55912767
19821103,before,-0.89980221,-0.074961539,0.84739445,-0.49098309,-0.12711435,0.53505888,-0.37544841,-1.2121939
19821107,before,-1.1364361,-0.27677503,0.32763456,-0.67200387,0.026387377,-0.027550633,-0.6988144,-0.56229693
19821108,before,-0.40852894,2.5944287,-1.1542617,-0.78314359,1.5205402,-0.31171903,0.080650342,0.83439693
19821111,before,-0.45613084,-0.39409777,-0.19784034,-0.69401768,0.18407972,0.30593604,-0.37316245,-0.58737485
19821113,before,-0.75009411,0.20431982,0.023956222,-0.56861747,0.62937479,0.42885921,-0.033871765,-0.22544302
19821115,before,-0.85621247,0.086983056,-0.076371424,-0.60034149,-0.065700454,0.22493267,-0.42457672,-0.2196212
19821118,before,0.36748641,-0.049627847,-1.2509637,-1.5469691,0.87261181,1.2288193,-0.21417268,0.077707339
19821122,before,-1.2495244,-0.6181245,0.16090608,0.31557947,-0.25386636,-0.30549207,-0.28635569,-0.79789767
19821126,before,-0.79970938,0.9351665,0.023011257,-0.31612763,-0.076360828,0.76327206,-0.33231421,0.18999334
19830018,before,-1.1066617,-0.16915933,0.38177223,-0.29030225,-0.23656614,0.29312835,0.061433147,-0.80399484
19830021,before,-0.9936442,-0.45360224,0.11265672,-0.59512447,0.20040906,-0.034430979,-0.38370476,-0.12230153
19830024,before,-0.80059273,-0.5454014,-0.85994084,0.90553947,-0.19308804,-0.55326229,-0.83644388,-0.74822076
19830032,before,-0.92036417,0.80037606,-2.2608904,1.7095647,1.0566178,-0.44288491,0.35311815,0.82318503
19830034,before,-0.14362999,0.86649021,-0.87746969,1.8363735,0.42374726,0.23625025,-0.11090826,-0.11334644
19830040,before,0.3152459,-0.01957183,-0.6658332,-0.34693584,-0.074142289,0.35438088,-0.25650867,-0.23564838
19830043,before,-0.90912022,0.87014945,-1.3780332,-0.59576676,1.1965902,1.0418266,-0.42642497,0.11720082
19830046,before,-0.92147398,0.98369653,-1.3885925,-1.3464593,1.9780094,1.391396,0.18186781,0.29077393
19830050,before,-0.52629465,0.12066272,0.11134403,-0.2702489,-0.86021982,-0.87477987,-0.36220741,-1.0950993
19830051,before,-1.1911177,0.34989851,-0.92125252,-1.1593501,1.1458393,1.14347,-0.2955415,-0.057456584
19830062,before,-0.40892236,0.14491248,-0.54600261,-1.6445768,0.72242962,0.6827615,-0.6568495,-0.90038377
19830065,before,-0.78316034,-0.047063599,1.4175807,0.036474606,-0.90649936,0.90776901,-0.082684116,-0.76558687
19830078,before,-0.48461643,2.2039206,-1.5597145,0.95608364,1.1522871,-0.85356599,0.049306516,0.32518518
19830080,before,-0.27451626,1.8110622,1.1704777,-1.2042462,1.5193457,1.6147145,1.1350782,-0.087070263
19830081,before,2.2471267,1.717242,0.58361503,-1.5304204,3.4506431,0.67457731,1.8990106,-1.0106648
19830084,before,2.9424787,0.488761,-0.14355349,-1.8389719,3.0211714,-0.06248317,0.7793422,-1.0882285
19830088,before,1.2768194,-0.5529396,-0.013707435,-1.5091268,-0.46365089,-0.31600964,-0.63269808,0.6165972
19830090,before,-0.63884409,0.32914699,0.085554238,0.47657063,0.36430886,-0.10747165,-0.7227106,-1.508155
19830093,before,-0.60167548,-0.55592043,-0.06912274,-0.25383026,-0.25548807,0.28496331,-0.80025309,-0.54003433
19830097,before,-1.0275586,-0.10116297,-0.14418214,-0.98302012,0.34109968,-0.42936967,-0.89990559,-0.75260421
19830100,before,-0.77108623,0.51605268,-0.69909503,0.80925746,0.33184193,0.2037015,-0.25163464,0.40779893
19830111,before,1.6602037,-0.72819164,-2.4551839,2.1609547,-0.48018668,-1.8369503,1.7657525,-0.079883253
19830119,before,-0.97424191,0.83703706,-0.82766337,-0.85698314,0.72874377,1.9595501,0.12213875,0.50191946
19830126,before,-0.14206927,0.11481909,0.79678516,-1.000775,1.0551432,0.71441809,-0.27394055,-0.24579602
19830130,before,-0.30502747,1.2367937,-0.5502592,1.2042658,0.40253117,0.017689109,-0.59858564,-0.077399178
19830133,before,-0.63728557,0.65913111,-0.065110729,1.0206737,-0.16876829,-0.47746136,0.39230865,-0.62394322
19830138,before,0.71161743,1.8597332,-0.64232375,-0.22431239,1.4270396,-0.0099675708,-0.68903467,0.57151909
19830142,before,-1.0005041,0.60193483,-0.21721232,-1.075243,0.79303149,0.17189476,-0.7018861,-0.46646131
19830144,before,0.83277241,-0.3820724,0.98447987,-0.22053372,-1.8185889,1.421524,-0.3670113,0.28557892
19830149,before,-1.0840263,0.54714535,-0.97105345,-1.1626422,1.2000939,1.1073141,0.0039517933,0.23572845
19830150,before,-0.42706,-0.32996626,0.17723503,-1.025908,-1.1146297,1.7468198,0.057638484,0.69666797
19830152,before,-0.76265248,-0.19823753,0.94252446,-0.78792565,0.15669314,0.085288114,-0.095891104,-0.84614865
19830163,before,0.82210509,0.0095040239,0.35772322,-0.85020711,0.36968706,-1.1732916,-0.20002279,-0.9026878
19830166,before,-0.36313171,-0.7149526,0.81633204,-0.36227625,0.32153859,0.18781039,-1.3473963,0.18557329
19830175,before,0.92569828,-0.81020582,-0.45499091,-1.0516082,1.3957011,-0.056695049,-2.0866789,-0.61064357
19830179,before,-0.96809368,-0.278556,0.55098487,-0.29628162,0.015060517,0.57902286,0.35424163,-0.70600404
19830181,before,0.36897461,-0.9971184,0.017971319,-1.2312986,0.79029091,-0.90173213,-0.11548903,-1.1514829
19830185,before,-1.1370348,0.053727105,-0.28080085,-1.0825718,0.18747391,-0.10475351,-0.72443554,-0.59421738
19830187,before,-0.26508411,0.98974349,0.42126488,-0.1397634,0.090732935,-0.36058108,-0.17982065,0.5140992
19830202,before,1.5870996,-0.89061103,-1.755644,1.9342207,3.0475851,0.89240586,0.033568971,-2.1819565
19830204,before,0.15074159,0.15135544,-0.056571979,1.2178423,-0.16702547,-0.11704743,-0.16545508,-0.61896033
19830205,before,0.0022334965,0.84560878,0.82615415,-0.095339928,-0.57396037,0.35870836,0.72417516,-1.1982361
19830215,before,-0.050666222,-0.016735598,0.084979849,-0.029892027,0.093854249,0.44573851,0.42088061,-0.15356082
19830218,before,0.80562268,0.43541343,0.45481759,-1.4704102,1.1492306,1.0827741,0.18935489,-0.84812541
19830224,before,1.6633647,-0.99232497,-2.2602425,-1.7429239,-2.8717911,-0.28895867,-0.60960195,0.15528174
19830228,before,0.10289491,-0.3790698,0.19765712,-1.3356696,1.3173902,-0.47901692,-0.64821731,-0.83633848
19830240,before,-0.64585292,0.89958987,0.78885468,-0.093948746,0.27115839,-0.59185481,-0.5013146,-1.358981
19830242,before,-1.0163348,0.25221373,-0.050707949,0.25878811,0.58390662,-0.16954351,-0.92776993,0.35534853
19830250,before,1.4089834,-0.18915893,-0.98830678,-0.069521475,-1.258903,-1.1438019,0.13697116,-0.73896448
19830257,before,-0.67186243,1.9340219,-0.49075836,-1.2754729,1.4070424,1.1353989,-0.35809157,0.64756958
19830263,before,-0.85551797,0.044781865,0.74443892,-0.69033957,0.092771888,0.035473701,-0.51833988,-1.1703196
19830281,before,-0.2766918,0.8806842,0.039148811,0.0895966,-0.46113349,-1.1433215,-0.14703553,0.97439867
19830285,before,-1.8995194,-1.2452232,-0.50847364,0.1478092,-0.75931813,0.36946157,0.48475082,1.60153
19830286,before,-0.44672064,-0.15874084,0.49917956,-0.7926892,0.68095789,1.0537387,0.65605385,-0.97189122
19830287,before,-0.22533601,-0.11898788,-0.48341573,-1.0012947,0.91489012,-0.018310666,-0.41038429,-0.18988187
19830293,before,-0.34688897,-1.1844288,-0.22705986,-1.0701777,0.046956981,-1.1599374,0.12538203,1.8651106
19830313,before,0.23353863,0.46297855,-0.31564676,-0.33523942,-0.7470766,-0.58116304,-0.12401442,0.23623106
19830333,before,-0.84216718,0.20050187,0.30440809,-0.13097391,-0.043881329,-0.78999933,-0.22974844,-0.78640504
19830358,before,-0.83369476,0.13070217,-0.19865005,-0.59658276,-0.20329812,-0.49902056,-0.702776,-0.38490837
19830362,before,1.1269093,-0.83546964,0.96949065,-0.32951607,-0.66977632,-0.092680428,0.32876009,-1.2122252
19830371,before,-1.1159072,-0.55193656,-1.1012484,0.97448974,0.10454149,0.92730263,-0.23800736,0.34532142
19830375,before,1.4729542,-0.41588493,0.00077496494,-1.4066902,-0.30762346,1.3192562,1.5951302,-0.089312768
19830376,before,-0.46845009,0.076370864,-0.050685139,-0.12729752,-0.44138511,-0.4988659,-0.26371264,-0.45779877
19830382,before,-0.5941713,-0.93765875,-0.75054914,0.29242766,-0.28225444,0.35428384,0.52559668,-1.0310389
19830386,before,0.095446478,0.94601058,1.6756536,-0.47764333,1.4136133,1.1407791,1.0398903,-0.96053518
19830399,before,0.15520281,-0.39832611,0.9691678,-1.0099975,0.79218546,0.94313243,0.81727756,-0.15928054
19830402,before,-0.25018088,0.38895305,0.11415845,-0.030694084,0.79645729,-1.6797033,0.025158643,-1.4997028
19830416,before,0.00011899057,-0.42047864,1.1139596,-1.142722,0.61040158,0.088488569,0.32674514,0.12734451
19830417,before,0.0023968759,0.089311262,0.50915866,-0.72141064,-0.21352662,0.3884134,0.14018629,0.21809663
19830428,before,-0.93001172,-0.048722228,-0.1733014,-0.1924932,0.41737847,-0.51827544,-0.53264873,-0.2475067
19830443,before,0.69917971,-0.14114515,0.71063079,-0.16045477,-0.21676112,-0.20610875,0.66310467,-0.79768035
19830446,before,-0.72347828,0.30336929,0.12284279,0.81387705,-0.37606542,-0.10563329,0.5483989,0.22341193
19830454,before,-0.25546938,-1.6050877,0.50472606,-1.3513416,0.80699307,-0.55276828,-0.40981218,3.115108
19830456,before,0.93981849,2.7107716,-0.30565871,-0.019994368,2.3645465,0.92715005,-0.081508104,0.42702746
19830458,before,1.2799629,-0.37762227,0.14052639,0.6082549,-0.7919291,-1.9522184,-0.7248319,0.53909309
19830459,before,1.074607,1.469337,1.5392996,0.66764138,0.32391228,-0.24623188,0.96172227,-0.63570657
19830490,before,0.70138115,-0.41981493,2.3063514,0.27255591,-0.37487981,-0.57721087,0.13095487,-2.0443288
19830496,before,2.0456747,-0.79447115,0.98847046,1.8731815,2.1149997,-0.072253419,1.5091675,-3.4247193
19830505,before,1.0444788,-0.56242361,-0.16102649,-1.4772058,-0.078797501,0.069952255,1.3025837,0.3387439
19830515,before,1.372496,-1.1948405,-1.1086529,-0.94526502,-1.3135961,0.27193138,0.34387473,0.39185094
19830516,before,-1.1101875,-1.5087967,0.21378988,0.044691429,0.11274758,-0.43893013,-0.63475555,-0.11872678
19830532,before,-0.071507242,0.36436416,1.6129382,-0.26632492,-0.81191961,-0.031212698,-0.36291417,-0.84542464
19830534,before,0.93241344,1.2116015,-0.030675598,0.80090339,0.61305245,0.73429413,0.1236716,0.66865976
19830536,before,0.33062759,0.03043,0.76170466,-0.6153605,-0.35730106,0.43616336,-1.2997754,2.0506697
19830540,before,1.1996694,-2.6807134,4.3412178,3.0777411,-1.4341095,0.50898652,-0.2991766,-2.4066825
19830548,before,0.11216451,0.80821735,-0.31166942,0.26440709,1.1368148,0.93338794,-0.44079577,-0.15480402
19830553,before,-0.49099536,-0.27688326,-0.66171768,0.70626557,0.15642606,0.2881457,-0.45637469,-0.86062248
19830575,before,1.3641821,-1.5164522,1.7412915,-0.29428921,-0.053750402,-1.4969813,-0.34015723,1.3717364
19830581,before,1.0712049,0.92944513,-1.7183952,0.42646542,0.93921006,0.79122812,-0.24640108,0.65699045
19830591,before,-0.43546329,-0.39300738,0.44245655,1.1627274,-0.10131961,0.19842308,0.24115738,0.0025261054
19830600,before,-0.51800172,0.34243256,0.041332583,-0.71894404,-0.055698377,-0.94667033,-0.22669882,0.040239739
19830604,before,-0.41691246,0.083334593,-1.4276856,-1.6641317,-0.75609496,0.66142054,2.9217903,0.33931692
19830624,before,-0.14230944,-0.29844708,-0.3911988,-0.58840861,-0.16747608,-0.09522265,-0.28453023,-0.61692211
19830635,before,0.41775423,1.1971745,0.25683618,-0.0040695344,-0.6907759,-1.0100961,-1.5029451,-0.71266539
19830662,before,-0.32144689,2.0003615,-0.61528601,-1.3757569,-1.0127135,0.030566382,0.37588263,-0.062591654
19830671,before,-1.1799402,-0.48099003,-0.44547852,-0.45566439,0.35441581,-0.033816599,-0.21394107,-0.44261553
19830683,before,-0.1441602,0.86426712,1.6915868,0.94355598,-0.40524901,0.45721994,0.28170045,0.22927987
19830689,before,0.3835483,0.077573666,-1.4380852,-0.70997636,-1.3254547,-0.070553354,0.17545516,-0.21547126
19830693,before,-0.13142616,1.2910247,-0.08161214,1.0944922,-0.88903133,-2.3001115,0.12864151,0.45092098
19830698,before,-0.65169391,0.78912057,0.96493817,-0.13075714,0.12897979,-0.2543591,-0.61846271,-1.6488486
19830710,before,0.34779843,-1.1093602,1.3393739,0.56491529,-1.2505793,-1.8839444,0.706641,-0.031521902
19830729,before,-0.16285031,-0.066020802,-0.46085366,-0.39741924,-0.80551778,-0.28161653,0.79676927,0.35046425
19830750,before,-1.0346243,-1.2587746,-0.65380059,0.60789269,0.15659955,-0.14957797,-0.14281088,-0.10814951
19830754,before,-1.16814,0.049733516,-1.1276625,0.068380598,0.93864918,0.9172377,-0.12853765,0.62597615
19830760,before,0.31769904,-0.089003921,0.50364695,0.35459123,-0.74580499,0.28657251,0.47791214,0.0078169065
19830766,before,-0.43244089,1.1224302,-1.4214394,0.95727569,1.0500613,-0.65229932,0.11984968,0.92205211
19830780,before,-0.74311329,-0.33011231,0.41654171,-0.31688061,-0.59009125,0.082280391,-0.45763126,0.54871511
19830788,before,0.93352268,0.77422941,2.0619553,1.2434065,0.63537273,1.5325107,2.320648,-1.0279179
19830793,before,0.65598415,1.0495941,1.4379984,0.48520452,-1.3430128,1.8447426,1.2624897,-0.65885201
19830794,before,-0.39855216,0.73201732,0.75747699,-0.23784262,1.3973111,0.33662312,1.0408022,-1.0642744
19830808,before,-0.7307481,-0.62707577,-0.15329532,0.65811586,-0.24392119,0.21585829,0.84996074,2.212664
19830818,before,-0.35457914,0.36870888,0.24324071,-0.087464576,-0.1050993,-0.83774534,-1.1302587,-0.014889351
19830822,before,0.75228671,0.66601939,1.7700568,0.30582604,-0.13288798,0.9075504,0.62430885,0.14515693
19830824,before,-0.68360751,0.222613,-0.32806677,-0.693733,0.56282736,-0.41766642,0.13725454,-0.21368785
19830832,before,0.86005602,0.28868841,0.7283179,-0.6105368,-0.23631556,0.15842665,0.14788644,-0.18239467
19830837,before,1.4244649,0.085259751,-1.3433442,-0.91431,-1.4967615,0.45105255,-0.67431595,-1.1762641
19830845,before,-0.35633789,0.41238832,2.5448201,0.79931634,-1.7660161,1.5392058,0.17118546,0.99561542
19830849,before,-0.41636038,-0.37340717,-0.5941536,0.8360161,-0.0018701522,2.0818938,-0.014112472,0.95697496
19830855,before,0.64051777,1.6575889,2.0859217,0.82510478,-1.3431422,1.0138598,0.86578696,0.84912002
19830869,before,-0.20168589,0.027463107,-0.30903359,-0.49635784,0.3926839,0.34622319,0.13234264,0.8919141
19830875,before,-0.20481762,-0.18492971,1.2049539,-0.10783712,0.0657934,-0.0058252825,0.15416126,-0.030085611
19830881,before,0.82844281,1.4083887,0.3089124,0.67469337,-0.31862943,0.96003088,0.10023408,0.48480595
19830888,before,-0.332321,0.48030525,-1.6608852,0.47330632,1.2514385,1.2177768,0.29027231,0.73880137
19830893,before,0.7197227,0.18081294,-0.65117326,0.36354775,-0.39727923,0.8913206,-0.037493656,-0.51707813
19830894,before,-1.0823886,2.0416463,-0.38852958,0.21992146,-0.47010241,-2.8063788,1.3073911,0.99299465
19830908,before,-0.45028156,-1.151749,0.23207671,0.33616441,0.60149828,-0.52566995,0.33509933,0.96027918
19830915,before,-1.0133662,-0.40155711,-0.31649616,0.04705174,0.58656888,-0.26262536,0.068331086,-0.050372148
19830919,before,-0.41577511,0.98418727,-0.097663003,-0.12081471,0.46850369,-0.43141645,-0.33161682,-0.26375962
19830921,before,1.2154106,-0.27011422,0.70044125,-0.45311997,-0.61924532,1.5349736,0.75002935,-0.45839777
19830928,before,0.45316995,1.4264056,-0.60595965,-0.014184501,1.4856633,1.2599421,-1.8529034,0.73028278
19830929,before,-0.50829069,0.60304637,-0.017756532,0.37688267,-0.018527931,0.093260818,-0.2559943,0.07732647
19830934,before,-0.028812785,0.92170504,-0.11735741,-0.45414639,0.86317457,-0.32897243,-0.18622261,0.033012622
19830944,before,0.86228651,0.95845244,-0.21672404,-0.50493954,0.43788754,0.73850152,0.1100346,-0.29790916
19830949,before,2.1244579,0.70649971,1.8829441,0.12030316,0.34294966,-1.3576475,1.8497563,-1.8789633
19830953,before,0.85826537,-0.054844492,-0.88845185,-0.77692185,-0.91821592,0.75907819,-1.9945541,0.071183736
19830958,before,-0.84678107,-0.38200602,0.10592684,-0.92288796,0.074544055,-0.27497489,-0.6533016,0.15560592
