track_id,version,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8
19790237,before,-0.2808078,-1.0053176,-0.31207131,0.11570353,-0.20927821,-0.74565099,-1.0074407,0.03860113
19790256,before,-0.0019600892,-0.22821936,0.24767033,0.10479874,-0.67031942,-1.0323413,-0.1429112,-0.88805739
19790273,before,0.27137595,-0.49039472,0.73499874,0.35292469,0.35779174,-0.93976532,-0.16635799,-0.35817457
19790300,before,-0.45188141,-0.71574865,0.15868512,-1.1023809,0.52507501,-0.80329833,-0.21032383,-1.2975383
19790304,before,-0.97115602,-0.62308097,0.24508473,1.3215429,-1.652025,-0.8011475,0.39422584,0.93779476
19790322,before,-0.6259646,0.13238237,0.026685612,-0.36877078,-0.60657004,-0.63647224,-0.45734144,-0.59381761
19790339,before,-0.90636779,-0.32768676,-0.91816947,-0.72753481,0.094574691,-0.60060423,-0.5774364,-0.22094819
19790369,before,-0.18144179,0.19908595,1.5619448,-0.86351512,0.58332183,-0.29085036,-0.5347061,-0.4466995
19790385,before,-1.5558363,-0.10671406,0.46960496,-0.80453715,0.075115925,0.051276442,0.59193243,0.92164959
19790391,before,0.045900546,-0.48150199,-0.25450645,-0.33954466,0.27033378,-1.1679491,-0.17227903,0.037662218
19790394,before,-1.3242615,0.58909146,-0.71972143,-0.68174602,-1.0912609,0.19333467,0.044018969,0.5753701
19790406,before,-0.60401505,-0.031331353,-0.56620538,-0.12780138,-0.066630199,-0.76285784,-0.044472241,1.0315296
19790414,before,0.80246662,0.23773319,0.21736759,0.54420005,0.89445402,1.4675021,0.4147961,-1.1117335
19790455,before,-0.72058869,0.4471214,0.38070741,1.0960015,0.18421834,1.212169,-0.37358217,0.047389116
19790473,before,-0.10859444,0.79207143,-0.088181251,0.30116232,0.26158006,1.0933903,1.2125232,-1.5484519
19790483,before,-0.39708554,-0.12683653,0.66712531,1.2225383,0.6345203,0.28610933,0.2029591,-0.3153476
19790497,before,-1.2112676,-0.420471,-0.35815779,-0.21126098,1.3286739,-0.42474966,0.46574965,0.89854387
19790535,before,1.8758929,1.9390282,0.55156328,-1.031356,-1.6566257,-0.34800761,0.065332238,0.85707282
19790550,before,0.016328503,-0.71434465,-1.3535183,-0.71922147,-0.12695096,-0.7117105,0.7647036,-0.80182777
19790561,before,-0.96542402,-0.63359798,0.9374237,-0.11952397,0.17486745,0.58022599,0.34457642,-0.20931069
19790585,before,2.6277384,1.2176003,0.80792776,-0.97438459,-1.0740442,1.228373,1.7778415,0.86147365
19790594,before,0.070990458,-0.80873988,0.22838641,0.046104928,-0.80257438,-0.26640243,0.13218709,-0.096383402
19790613,before,0.78974101,-1.4647701,-0.22681094,-0.6157164,-1.3438433,-0.74455762,0.11786627,0.56721299
19790618,before,0.58295345,0.65963595,0.45353139,0.22686298,-0.56014841,-0.71938744,0.11914281,-0.7559431
19790637,before,-1.303387,-0.98161554,0.8252958,1.3853954,0.79760365,-1.0673927,-0.33743622,1.0180142
19790644,before,2.6066706,-1.0653717,0.70754556,0.1948046,-1.6390925,0.2437008,0.53082911,0.46344111
19790664,before,-0.89325885,-0.47532126,-1.5753675,0.066426798,1.092662,0.15818389,-0.42134041,0.63430144
19790669,before,-0.060154968,2.9831368,-0.79401336,0.17321517,0.11613049,-2.2566207,0.90267905,0.31347092
19790689,before,-0.31435852,1.0801543,-0.69600622,-0.74870077,0.021077925,-0.5325814,-0.4047992,-1.1940179
19790690,before,0.75945261,0.92040914,-0.19236392,-0.62972229,0.16522914,-0.16262926,1.0404613,-0.18390702
19790691,before,0.53320366,-0.065759312,-0.0024961484,0.59829225,0.46971701,0.68513636,0.18158175,-0.54756242
19790697,before,-0.38997532,0.33493202,-0.19539172,-0.17316934,-0.0088956049,0.81743384,1.1713297,0.029150422
19790752,before,-0.29774258,1.1850025,0.13044349,-0.2630508,0.032028099,-0.47618485,0.805442,-1.4944463
19790770,before,0.17964638,0.83575524,-0.4981477,0.65145225,-0.45823323,0.41615334,0.22601564,-0.80926483
19790802,before,0.064183506,3.0220787,-0.60231423,0.13761818,-1.3707622,-0.79379674,0.89942412,-0.53551584
19790820,before,1.3906945,-0.64913245,-1.2535298,-2.0872239,0.1461493,0.5519395,0.62614062,-0.27048369
19790824,before,-0.35939862,-0.37873694,-0.10125084,-0.47734614,0.12616018,-0.31602643,-0.25915242,0.48499728
19790835,before,-0.6638853,2.208911,-0.52583015,-0.15758325,-0.18868585,-0.018619222,0.099830129,-1.1448043
19790842,before,-0.19747878,-0.029667782,-1.358172,1.1576101,-0.31500057,-0.32951689,0.87058692,0.6095356
19790847,before,-0.75881191,1.7124309,-0.20309277,0.22020616,-0.69559516,-0.079150454,1.6361463,-0.53240969
19790898,before,-0.55455012,0.18289185,0.86312901,0.3844689,0.62337813,0.1971413,-0.75785952,-0.39840694
19790903,before,-0.007372959,-1.7122347,-0.22817699,2.1349571,0.07944916,-1.9575172,2.2024212,0.4459976
19790917,before,-0.11387411,-0.35596369,-0.1663806,-0.31017152,-0.2656948,-0.64627695,-0.082085116,-0.48582621
19790918,before,0.60153311,0.023171857,0.62852543,1.5034227,1.1680124,3.1872048,-0.89720886,-0.59588276
19790931,before,1.2864927,1.4894837,0.30758446,0.30560293,0.98613574,1.0276784,0.21177411,-1.7440244
19790933,before,0.97278706,0.36507507,-0.52089693,0.72444591,-0.64850106,0.69010037,-0.69947194,0.40744312
19790946,before,0.79461689,0.39387122,0.013535796,-1.098908,0.94638355,0.5211996,-0.10602862,-0.9294938
19790957,before,-0.74755912,-0.39663148,-0.95172311,2.0207169,0.54137803,-0.30181791,-0.21634845,-0.44180925
19790958,before,-0.75105891,-1.0982145,0.16045698,-0.77106142,-0.3040466,1.6705582,0.60878012,-0.65948315
19790971,before,-0.30147759,0.55208309,0.045097577,0.16090664,0.32095506,-0.37441528,0.40707434,-1.3438326
19790972,before,-1.117452,-0.25314149,-0.50835092,-0.86409634,0.33180652,-0.74464601,-1.2636,-0.12287987
19790977,before,-0.70788981,-0.054526247,0.49275785,0.29404001,0.68527086,0.85681903,-0.52608234,-0.80782375
19790985,before,-0.2931326,0.22688509,1.8824563,0.68709935,0.47592455,1.2688533,-0.070044774,0.81610482
19791000,before,0.68468279,1.8055723,-0.41455255,1.1628275,-0.44863496,0.59770541,0.70993247,-0.53038935
19791008,before,2.6014896,-2.2658205,0.58367641,2.1550224,2.6829483,1.7901058,-0.96829349,-0.040496219
19791011,before,-0.18221052,-0.53427735,0.26570523,-1.3187394,0.022139357,-0.29731851,0.47900081,-0.058573542
19791015,before,-0.073792444,2.8392951,-1.4102778,2.9882118,0.9137701,-3.4070067,0.43001756,1.1281714
19791038,before,1.1642073,0.049835293,1.4295567,-0.83913849,0.60447613,0.66731226,2.0989647,-0.62491625
19791045,before,-0.27567355,-0.43023798,0.37155491,-0.54414471,-0.79062778,-0.24223676,-0.67232139,-0.24489422
19791063,before,-1.2037437,-0.61683057,-0.14094112,0.3142483,0.9076196,-0.85541319,-0.96202945,-0.41027971
19791068,before,-0.47809234,-1.0438773,-0.4790528,0.20696251,0.33290406,0.65011312,0.11840996,-0.57921294
19791072,before,0.043405971,0.44374176,0.39440799,-0.49928721,-1.0763189,-0.13460414,-0.97568938,-0.92258064
19791086,before,-0.63560971,0.11106658,0.4103635,-0.63337948,0.018753115,-0.31418687,-0.22029944,-0.92552112
19791091,before,-1.4317325,0.39802195,-1.0295459,0.19546929,-0.66811303,-0.38063471,-0.2188072,-0.27212636
19791097,before,-0.086894884,-0.89079258,-0.86237817,-0.11585301,-0.22215071,-0.16666489,-0.59449367,-0.80532462
19791133,before,-0.92532274,0.15441455,0.075036454,-0.5727485,-0.54603883,-0.23933502,-0.25541308,-0.59652381
19791146,before,-0.57895761,-0.34635949,0.37428578,-1.2151063,0.39168265,-0.35158001,0.5172646,-1.178672
19791150,before,1.6102214,-1.5999774,0.18757432,0.02328067,-0.48321581,0.044987361,0.59399034,-0.72935892
19800005,before,-1.0247838,0.063488307,-0.38589194,-0.34041881,-0.77050081,0.39439179,0.36413304,-0.61754631
19800006,before,-0.32254503,-0.72785462,-0.072047111,-0.23583033,-0.10730028,-0.25742226,-1.2569027,-0.27831965
19800015,before,-0.77612677,0.049713376,0.51242737,-0.7858328,0.0041521902,-0.58974824,-0.32316914,-0.53529957
19800016,before,-0.67691205,-0.1314356,0.0042706026,0.34230277,-0.17755533,0.40635653,0.22336988,-1.1068238
19800021,before,0.25097941,-0.88128841,1.1786979,-1.3051185,0.7296255,-0.33501061,-0.15724766,-0.3845283
19800028,before,0.14122155,0.21629297,-0.11539704,-0.22295113,-0.57040272,-0.29502381,-0.68847926,-1.3249942
19800033,before,-1.0699375,0.98561909,0.84934073,-0.51525907,-0.7156147,0.38117861,-0.81530841,0.7918283
19800064,before,-0.4855498,-0.196955,0.022513152,-0.1807566,-0.60873291,-0.75141356,-1.6434229,0.18625536
19800068,before,0.34439553,-0.18891034,1.0552104,-1.3932698,1.300886,-0.62823115,-0.096527046,-1.3068588
19800073,before,-0.35882869,-0.67923861,-0.62760891,0.62399275,0.28439533,0.087763966,-0.066291303,-0.47317442
19800085,before,-0.78075105,0.27940982,0.14057273,0.22482575,-0.30367855,0.31559017,0.30029817,-0.89754478
19800090,before,-0.76120411,0.083578752,0.083829097,-0.23214148,-0.21565516,0.27436401,-0.82370064,-1.0767013
19800094,before,-0.35120197,0.25578042,0.086862675,-1.2811803,0.29766302,-0.217376,0.65034376,-1.347417
19800097,before,-0.72321512,-0.58593191,-0.26102121,-0.73618907,-0.79533699,0.29289974,-0.75926736,-0.1412368
19800114,before,2.058013,-0.1298417,-0.14484857,-2.0756109,1.189801,0.20437946,0.54784081,-0.57140211
19800123,before,-0.60856761,-1.4333677,-0.774317,1.3620843,0.293971,1.011152,-0.15056229,-0.94904809
19800134,before,0.13919706,-0.29168325,1.9013748,-0.14220588,-1.5670248,-0.58100206,-1.7021381,-0.78939202
19800155,before,-0.65749872,-0.093210257,0.68505737,-1.391277,0.25938905,-0.33324977,-0.43005649,-0.55162676
19800157,before,-0.78504818,1.4533947,-1.1568562,-0.03327549,-1.5631935,0.91387437,-2.3216402,0.74476199
19800170,before,-0.13859106,1.1527642,1.6130507,1.4165235,1.3168217,0.25101845,0.12391318,0.18942719
19800184,before,0.049983775,0.7824965,0.44796405,-0.76214856,-1.0514742,0.2032248,0.24098251,-0.80673447
19800192,before,-0.23162953,0.62863373,0.96037784,0.84769907,-0.74116826,-1.1957304,-1.0137281,-0.067722916
19800204,before,-0.2139145,-0.2522227,1.8052382,-1.2500769,1.1238634,-1.0649148,0.65326615,-0.22122006
19800213,before,-0.72727142,1.8778358,-2.3406521,0.4298018,-2.0118405,1.6526798,-1.7434804,0.030516497
19800221,before,-0.11299687,-1.0251947,-0.13757837,0.0021584088,0.1821205,-0.18717517,-0.71967155,-0.38463103
19800232,before,-1.904385,-1.2141764,-0.62182697,0.1247868,0.18391266,0.15104608,3.3118969,1.4314727
19800237,before,0.13481888,1.6383909,-0.47127491,-1.1387259,-1.0330997,-0.68345315,-4.3575006,2.1231764
19800256,before,2.4503083,-1.1004087,-0.25359562,-0.79240767,0.7188502,-1.5164199,-0.17065065,0.52831657
19800263,before,-0.9994676,-0.62032876,-0.046380416,-0.79273616,0.1915939,-0.59723631,-0.19349299,-0.5803531
19800291,before,1.0075794,1.9196931,1.9801425,-1.828697,0.48648106,3.171713,0.90915235,0.52161614
19800296,before,0.97330569,0.27177276,0.19989179,1.6326385,-1.7136133,-1.7076221,-1.8382158,-0.39557029
19800300,before,-0.2145106,2.2485495,1.0859781,-1.1707815,0.8262997,-0.13736569,1.245207,0.46484939
19800318,before,1.9356295,-1.3235711,0.19295281,0.052419337,-0.26415756,-1.6588048,-1.3638402,0.28946316
19800361,before,-0.69332807,0.098994103,-0.57576934,-0.6630303,0.018170426,-0.39468684,-0.64456849,-0.24743148
19800370,before,-0.17117974,-0.45767931,-0.058447633,-0.82773363,-0.37697983,-1.1176481,-0.19639669,-0.40401134
19800401,before,-0.35495685,0.10545469,-1.7816823,-1.8788066,2.1683421,-0.78265557,-0.96207948,1.400731
19800411,before,1.9317071,-0.14129764,-0.64517497,0.22629379,-0.44937688,-0.48796293,1.4237424,1.0690469
19800418,before,0.4822564,-0.15328826,0.65317183,1.1395437,-0.12338099,1.5507459,-0.72341514,-0.31094833
19800423,before,-1.1561227,1.8511378,-0.70943718,0.17518759,-2.2705108,0.22653477,-0.073587683,-1.6604726
19800440,before,1.2254422,1.3814142,-0.21264906,-0.10326309,-1.9043147,0.59095383,0.11634222,0.50424384
19800448,before,0.20394226,0.44848366,-0.27752428,1.0596503,0.58036723,0.17980444,-0.11460404,-1.0433366
19800455,before,1.6048776,0.12349541,1.2230386,0.65889794,-1.7672436,-0.70542758,-1.1461226,-1.0523041
19800464,before,1.9719214,0.91082979,1.4814345,-0.81532735,-0.85949134,-0.23168381,-0.4072134,-1.0546159
19800550,before,-0.56499672,2.7162287,-1.1783888,-0.017667362,-1.2421117,0.40395261,-0.017243419,-0.46472285
19800580,before,1.1114863,-1.7849978,1.3849553,0.70281235,-0.92441365,4.3144852,-1.5171103,0.093861299
19800590,before,0.16522655,-2.2186523,2.584237,2.9483484,1.4925179,-1.4179413,2.7832704,1.2438773
19800610,before,0.0003572114,0.34107491,0.16422536,1.772511,1.0345474,-1.3810638,-0.06069865,0.90514989
19800614,before,0.98235768,-0.98476367,-0.32700211,0.7927281,-0.78309958,1.002094,-0.15410811,-0.23221272
19800621,before,4.4685466,2.3113488,0.5801092,-0.14836836,3.1741053,2.6763979,0.49440905,1.1311132
19800636,before,-0.49805363,-0.32176163,-0.3377636,-0.34350998,-1.2943894,-1.0218914,-0.15631102,0.35991175
19800640,before,0.92998621,-0.90971978,0.88507188,2.1073226,1.3999561,-1.3529635,-0.80645605,0.047448299
19800646,before,0.080228498,-0.14015305,-0.21683131,1.9063816,-0.25103045,-0.25205023,-0.89283554,0.54169107
19800657,before,0.7062816,0.58021336,-1.1919563,-1.1743637,1.0727378,-0.61267426,0.12791393,1.1224085
19800683,before,-1.1369468,0.029274943,1.2798221,-0.28524249,-1.1552714,1.8132868,0.010302977,1.5884205
19800695,before,1.4195921,-0.99539825,-0.6704827,-1.0000556,0.5415278,-0.23264853,-0.70590185,-1.6660493
19800703,before,-0.27999642,-0.31799506,-0.14303972,-0.31145996,-0.025559076,1.0136755,0.28540366,0.4212249
19800725,before,1.9771655,-0.61619469,0.065584847,1.0280943,-0.82443128,-0.83152449,0.33497728,0.36283315
19800738,before,-1.0137445,-0.26083079,0.64762774,-0.012352159,-0.14647766,1.0153903,0.20433198,-0.36956242
19800740,before,-0.37899828,0.89633792,-0.9762093,0.32561499,-0.42315295,1.0354861,0.56533217,-1.1825655
19800759,before,-0.94642695,0.30844478,-0.48663774,0.34304478,0.46365135,1.1934243,0.59376991,-0.25428087
19800805,before,-0.8460917,0.24154769,-0.083455979,1.0557774,0.48829472,-0.14458341,-0.25795514,-0.85861479
19800811,before,-0.67683839,-0.18429869,-0.65340734,0.65121762,0.49580882,-0.74489143,0.12736445,0.047534728
19800829,before,-0.33156438,-0.4034138,0.32207873,-0.1159796,-0.21250416,0.20046068,-0.060003245,-0.071524106
19800870,before,1.0286459,1.9491243,-1.5697428,-0.33380122,1.6221182,0.4459017,0.60695787,0.59355916
19800887,before,0.76754224,0.80720463,-0.029056225,2.1074746,0.82106651,0.64958167,0.12934782,-0.55106473
19800898,before,0.24363179,1.0381332,0.5746527,0.10743444,-0.090994692,0.19029405,0.28311883,0.60666113
19800918,before,-1.0952263,-0.37778408,0.35950013,-0.53224871,0.052172485,0.33482131,-0.054994479,-0.32264454
19800936,before,-0.90138649,-0.63499824,0.47401674,-1.0074621,0.051052852,0.44730438,-0.29427588,-0.48196933
19800948,before,-0.0017363595,-0.34814914,-1.7706116,1.1649674,0.9327269,-0.95335503,0.44397598,-0.97821737
19800961,before,-0.41572978,-1.7861269,0.20739145,0.15665843,0.9263449,0.56867373,1.1030761,-0.33451134
19800993,before,0.45258622,0.38564766,-1.2605458,0.75769309,-0.27939637,0.35465958,0.44282576,-1.0537259
19800999,before,-0.27370034,0.47821772,-0.024675053,-0.40439548,-0.46692501,-0.056721558,-0.25954245,-1.0068203
19801009,before,-0.68698694,1.832202,-0.80887653,-0.09804926,-0.97441286,0.66782195,-0.04496188,-0.042447406
19801016,before,-0.98806452,-0.15576347,-0.081162389,-0.90566393,0.66998307,0.0051623651,-1.3752384,1.0460842
19801032,before,-0.12346662,0.057964506,-0.32063132,-0.9420843,-0.52577008,-0.62378081,0.46894458,-0.67545579
19801046,before,-0.28727869,-0.72002351,0.03330149,-0.21180559,-0.28583546,0.09548171,-0.23770545,-0.051118472
19801052,before,0.30757362,-0.40677184,0.37915884,-0.98853888,0.97775808,-0.096060424,-1.0508602,-1.3038492
19801067,before,-0.7523462,-0.58969057,0.70301851,-1.434423,-0.44218361,-0.25884632,0.13408557,-0.68763505
19801082,before,-0.43932858,0.060220519,0.27073612,0.13598913,0.17784477,-0.21212537,0.039167712,-0.33996206
19801085,before,-0.43232741,0.21854944,0.1909485,0.64890386,0.0014921595,0.21157207,0.11695254,-0.86379572
19801101,before,-0.87459975,0.10580631,-0.70418929,-0.37560466,0.51226642,-0.24959633,-0.32543525,-0.3565101
19801105,before,0.32631227,-0.56031314,2.9424631,0.13479229,-2.9554855,-1.4397548,2.5575178,-0.95759578
19801135,before,-1.0098961,-0.69666931,0.76925821,-0.97643852,-0.361897,-0.41268846,0.13213112,-0.47762466
19810002,before,-0.60653629,-0.12357812,1.199365,-0.14370291,0.64018151,-0.58981963,0.15957231,-0.47241693
19810014,before,1.1849651,-0.59557798,0.096712158,-1.292539,0.36633175,-0.6367976,0.00037065424,-0.20179659
19810023,before,-1.2881233,-0.70221649,-0.23782923,0.023536421,-0.69047161,-0.024802934,-0.69153628,-0.56484377
19810063,before,-0.43089531,-0.29136712,0.45767276,-1.0847941,0.3584887,-0.48435785,-0.85465469,-1.0428289
19810093,before,-0.53790518,-0.40226093,0.3277078,-1.2518121,0.45254079,0.15201045,0.06863126,-0.63810353
19810096,before,2.1142187,-3.1042259,-0.087699586,-0.38236725,-1.2856768,-0.53060889,1.2467971,0.467639
19810109,before,-1.2670423,-0.55076822,0.61732718,-0.67097793,-0.24828463,-0.076438099,-0.56667232,-0.88284235
19810133,before,0.87055603,1.2964302,1.6049272,-0.56331891,2.1530273,-0.46995008,-0.068358872,0.55196193
19810142,before,0.77829921,-1.592605,-0.28864132,-1.3706264,0.85897927,-0.38159011,1.9193977,2.5561686
19810160,before,-0.72353018,-0.9654886,0.19063629,2.2419092,0.73478528,-0.04793924,0.85061474,-0.0083278354
19810169,before,-0.72332065,-0.089602488,0.06735007,-0.48123856,0.21550146,-0.15844439,-1.0354863,-0.2625964
19810179,before,0.66940747,1.2332748,-1.3796302,-0.18567654,-0.012546687,-0.86139452,-0.23423411,0.88191114
19810196,before,-0.19665563,0.026582231,-1.2829725,-0.31284542,-0.63696988,-0.36611105,0.56426294,1.2812933
19810219,before,-0.97287102,-0.63049645,0.051400221,0.65419826,0.65134756,-0.84923998,0.056839156,-0.27232379
19810227,before,0.73839332,0.8256878,0.67526067,-0.45273337,1.540748,0.10801279,0.92313753,-0.98863688
19810241,before,0.29509806,-0.77137373,0.65405647,-1.8174722,-0.32401741,0.27108938,-0.12142902,0.73153796
19810260,before,-0.35460797,-0.69497926,0.30568427,0.68183762,-0.55018122,-0.63459458,0.45896396,-0.52566131
19810279,before,-0.12734924,-0.70493051,0.13256696,-0.6514879,-0.067837383,-1.1449788,0.030691781,-0.13532902
19810292,before,-1.1898638,0.28946327,0.075376228,-0.50328512,-0.55476049,0.060401718,-0.69711407,-1.1832499
19810300,before,0.1797543,-0.89378705,0.60786491,0.90088676,-0.59895461,-1.3502682,-0.11287579,0.1203504
19810303,before,0.43910841,-0.56243581,0.74572671,0.22433031,-1.4171006,0.079006479,-0.29948089,-0.93063936
19810315,before,-0.83071788,-0.9625103,0.69292475,-0.22088992,-1.3185813,-0.22010203,-0.21494367,1.1554291
19810332,before,-0.61066376,0.55951942,0.72292541,-0.45639612,0.74942276,-0.92139315,-0.26185239,-0.72503236
19810349,before,1.468241,0.84941338,1.0731239,-1.6018489,1.5586323,-1.4055388,2.0076889,-0.67379404
19810367,before,-0.87992455,0.35463478,-0.12438854,-0.038236639,-0.38531012,-0.60220407,-0.38180467,-0.6991589
19810370,before,-0.45687954,0.32875745,-0.60852407,-1.2749323,1.5401284,-0.29319016,-2.4096879,1.2245389
19810388,before,0.1159328,2.479074,-0.89873487,-0.43066451,-1.3574851,-0.080148776,1.1939017,-0.70739962
19810394,before,-0.026020399,1.236792,0.56088533,-0.23987867,-0.23752044,-0.22818466,0.94617684,0.74902492
19810409,before,-0.49639063,-1.6125407,0.24771283,1.9810598,-1.4762794,2.8026951,-1.676607,-0.36145793
19810414,before,-0.46271001,1.074296,-0.52613781,-0.27490319,-1.002421,0.20397069,-1.5388733,-6.2047685e-05
19810417,before,-0.24379024,-0.5307942,-0.31194497,1.108594,0.11596635,-0.69356885,0.36517922,-0.094291779
19810450,before,1.1652568,0.8386603,1.9243544,0.21041572,0.8878949,1.050931,-0.59393877,0.65980005
19810462,before,0.064399878,1.3147796,0.48093644,0.2502678,0.075435129,-0.8746165,0.28365208,-0.061996675
19810473,before,3.033526,0.94021764,1.0739496,-0.12084847,2.9333667,-0.019151407,0.0093322255,-0.51552616
19810475,before,-0.85321869,0.55147307,1.8620073,0.51544081,-0.28855882,-3.0339811,1.7895639,-0.32597702
19810519,before,-0.28818247,-0.71037996,0.37497225,-0.25332849,-1.1577827,-0.76681048,-0.59000289,0.87089872
19810554,before,-0.30344458,1.4565478,-0.094368523,-0.45083502,-0.32432073,0.86204316,0.079048684,-0.20861809
19810568,before,-0.24436691,0.41732622,-0.34442789,-0.30063506,-0.43496163,-0.39963411,0.0060377585,0.18233865
19810586,before,1.7401758,-0.26050319,-0.30522601,1.9032747,-0.34082149,-1.7417848,0.16879627,-1.2684737
19810597,before,-0.4008634,1.9940935,-0.44912322,0.72340107,-2.3015871,0.98132464,-0.73488653,0.41120575
19810602,before,0.67211672,-0.63071161,-1.2106077,-0.38471342,-1.1059922,1.2346989,-2.5410648,0.67892669
19810609,before,-0.30722417,-0.44864165,-0.7856985,0.51348779,1.0059584,-0.4178276,0.44984285,-0.28660427
19810618,before,0.81807018,1.404846,-0.17742577,1.7305219,-0.38103353,-1.3742836,-0.36525814,0.3006586
19810626,before,1.7135106,0.68112508,-0.18503147,0.43607702,-2.2148725,-0.90423999,0.070306453,-0.51014362
19810650,before,-0.58069091,1.7291796,1.0450114,0.93616416,-0.44221121,-1.3273995,-0.69298403,0.99148022
19810659,before,0.47485198,0.78865333,-0.010154631,0.31599141,-0.75050844,0.32848805,-0.1368567,0.45785876
19810666,before,-0.79439606,0.75308822,-0.11116043,-0.33372418,-0.12815618,-0.19373188,0.055146285,-0.38836286
19810667,before,-0.8893603,-0.35564754,-0.53939032,-0.50111955,0.29578015,-0.95264828,-0.33332619,0.16435871
19810712,before,-1.1180522,0.4025527,0.20515294,-0.44883699,-0.66441186,0.14704991,0.025468904,-0.011830955
19810721,before,-0.4750635,0.13502201,-1.1962866,0.10249564,-0.6314063,0.2555872,-1.5966138,1.4257399
19810733,before,0.11256748,2.770427,0.39147348,1.1963774,-1.7773121,0.63815976,-0.60031437,0.98696604
19810742,before,1.1888484,0.44730608,-0.040681105,0.31531585,-0.49893179,0.56712483,-0.99317001,-1.2557852
19810782,before,-1.2490055,0.4471537,-0.31433066,0.17694066,0.32960584,-0.39371993,-0.39976101,1.5361964
19810790,before,-0.91760022,2.6667933,-3.2957995,1.5405562,-3.0107476,2.3178771,-0.39715249,0.73751685
19810825,before,-0.88363704,0.30630751,-0.80148973,0.67080165,0.97400692,-0.7555686,0.18410443,-0.99455732
19810854,before,-1.314252,-0.6987213,-0.020588978,0.7710139,0.021022782,0.92897724,0.69569833,-0.074912978
19810858,before,-1.2959844,-0.30944326,0.43081174,-0.92394339,-0.36512,-0.038314302,-0.21632704,-0.4735138
19810863,before,3.235213,-2.2101229,0.045307191,1.1678305,0.42789657,0.24209881,-0.88539558,0.22763818
19810871,before,-0.948638,-0.13167198,-0.33160535,1.4774959,0.60232975,-0.035044917,0.53239218,-0.095207595
19810877,before,-0.24109647,1.1062754,1.8040891,2.1217484,1.5249519,1.0434854,0.19551423,1.2405875
19810938,before,-0.2314543,0.59825581,0.010739132,-0.27094921,-0.3172356,0.24022288,0.097629462,-1.0104962
19810971,before,1.0110105,-1.9410184,0.61955134,0.68167862,-2.4959611,0.076111606,2.2216072,1.8886437
19810979,before,-1.1933345,-1.6205572,-0.6081778,1.3007169,0.068329098,1.7680557,-0.75589456,0.56892877
19810994,before,-0.26133332,0.5878101,-0.012536077,-0.3429112,-0.064529268,0.043135982,-0.28512872,-0.68061314
19811003,before,-0.025338107,0.58860441,1.7060891,-0.26228237,1.0676977,-0.12071316,0.25882718,0.27757318
19811013,before,-0.30190672,-0.14556233,-0.37231698,-0.061648762,0.27680184,0.66676229,-1.2161898,-1.1724063
19811021,before,-0.26075052,0.099166903,-1.0443868,0.18724048,0.030236313,-0.57987023,-0.24945809,-1.4274733
